小区名称,类型,区域(行政区),商圈板块,城市,数据来源
半岛康桥,住宅,象山,城南,宁波,fang.com
保集璟瑞府,住宅,象山,城南,宁波,fang.com
半岛康桥小区,住宅,象山,城南,宁波,fang.com
财富中心,住宅,象山,城南,宁波,fang.com
丹河家园,住宅,象山,城南,宁波,fang.com
丹河路16-17幢小区,住宅,象山,城南,宁波,fang.com
富帆蓝庭,住宅,象山,城南,宁波,fang.com
光语云著府,住宅,象山,城南,宁波,fang.com
海城华府,住宅,象山,城南,宁波,fang.com
华厦金翰学府,住宅,象山,城南,宁波,fang.com
海御官邸,住宅,象山,城南,宁波,fang.com
海申苑,住宅,象山,城南,宁波,fang.com
汇丰锦城,住宅,象山,城南,宁波,fang.com
横塘欧村自建房,住宅,象山,城南,宁波,fang.com
后洋村411号楼,住宅,象山,城南,宁波,fang.com
金庭家园(象山),住宅,象山,城南,宁波,fang.com
绿城·桂语锦悦,住宅,象山,城南,宁波,fang.com
兰园和院,住宅,象山,城南,宁波,fang.com
菱河头村自建房,住宅,象山,城南,宁波,fang.com
陆家村自建房,住宅,象山,城南,宁波,fang.com
荣安涌清府,住宅,象山,城南,宁波,fang.com
万晟华府,住宅,象山,城西,宁波,fang.com
泰和苑,住宅,象山,城西,宁波,fang.com
奥林公馆,住宅,象山,城西,宁波,fang.com
百福大厦,住宅,象山,城西,宁波,fang.com
丹阳小区,住宅,象山,城西,宁波,fang.com
丰茂路32号小区,住宅,象山,城西,宁波,fang.com
华润万象府,住宅,象山,城西,宁波,fang.com
海城阳光苑,住宅,象山,城西,宁波,fang.com
海城阳光院,住宅,象山,城西,宁波,fang.com
汇振路小区,住宅,象山,城西,宁波,fang.com
金港花园,住宅,象山,城西,宁波,fang.com
金丰花园,住宅,象山,城西,宁波,fang.com
宁兴金港花园,住宅,象山,城西,宁波,fang.com
亲和源,住宅,象山,大目湾新城来薰路,宁波,fang.com
东一华庭,住宅,象山,新丰路丹阳路交叉,宁波,fang.com
荣安侯潮府,住宅,象山,滨海大道与莱薰路,宁波,fang.com
海景华苑,住宅,象山,爵溪,宁波,fang.com
华荣综合楼,住宅,象山,爵溪,宁波,fang.com
巨鹰碧海园,住宅,象山,爵溪,宁波,fang.com
阳光雅苑,住宅,象山,石浦,宁波,fang.com
保亿东海府,住宅,象山,石浦,宁波,fang.com
碧桂园碧玺湾,住宅,象山,石浦,宁波,fang.com
碧桂园·碧海湾,住宅,象山,石浦,宁波,fang.com
象山县半岛华府,住宅,象山,石浦,宁波,fang.com
北山金色水岸,住宅,象山,石浦,宁波,fang.com
昌锦家园,住宅,象山,石浦,宁波,fang.com
东岸名座,住宅,象山,石浦,宁波,fang.com
凤凰佳苑,住宅,象山,石浦,宁波,fang.com
凤凰新城,住宅,象山,石浦,宁波,fang.com
华康小区,住宅,象山,石浦,宁波,fang.com
皇城家园,住宅,象山,石浦,宁波,fang.com
海景花园,住宅,象山,石浦,宁波,fang.com
海滨佳苑,住宅,象山,石浦,宁波,fang.com
和乐路11幢,住宅,象山,石浦,宁波,fang.com
火炉头路泰康弄小区,住宅,象山,石浦,宁波,fang.com
和平巷8幢小区,住宅,象山,石浦,宁波,fang.com
桔场路1-7号,住宅,象山,石浦,宁波,fang.com
静河苑,住宅,象山,石浦,宁波,fang.com
建业小区,住宅,象山,石浦,宁波,fang.com
锦河小区,住宅,象山,石浦,宁波,fang.com
荔港珑湾,住宅,象山,石浦,宁波,fang.com
荔港晶都,住宅,象山,石浦,宁波,fang.com
南屏路54号,住宅,象山,石浦,宁波,fang.com
浦港茗都,住宅,象山,石浦,宁波,fang.com
荣湾府,住宅,象山,石浦,宁波,fang.com
昌庭嘉园,住宅,象山,石浦镇昌国南门,宁波,fang.com
碧桂园天麓府,住宅,象山,西周,宁波,fang.com
贸盛路35-37号楼,住宅,象山,西周,宁波,fang.com
嵩溪茗都,住宅,象山,西周,宁波,fang.com
浩璟府,住宅,象山,西谷路西侧,宁波,fang.com
红星紫御半岛,住宅,象山,象山,宁波,fang.com
恒大御海湾(备案名:海上华府),住宅,象山,象山,宁波,fang.com
石榴十里春风,住宅,象山,象山其他,宁波,fang.com
丰雅苑,住宅,象山,象山其他,宁波,fang.com
悦景湾,住宅,象山,象山其他,宁波,fang.com
大目新城御园,住宅,象山,象山其他,宁波,fang.com
海山名座,住宅,象山,象山其他,宁波,fang.com
吉祥弄,住宅,象山,象山其他,宁波,fang.com
世茂云锦,住宅,象山,象山其他,宁波,fang.com
世茂云锦二期,住宅,象山,象山其他,宁波,fang.com
金海湾花苑,住宅,象山,象山周边,宁波,fang.com
岙里村住宅楼,住宅,象山,象山市区,宁波,fang.com
彩虹家园(象山县),住宅,象山,象山市区,宁波,fang.com
丹凤路360号小区,住宅,象山,象山市区,宁波,fang.com
大目湾熙华府,住宅,象山,象山市区,宁波,fang.com
靖南大街72号楼,住宅,象山,靖南大街,宁波,fang.com
合生国际城,住宅,镇海,庄市镇,宁波,fang.com
万科城蓝色东方,住宅,镇海,庄市镇,宁波,fang.com
崇文花园,住宅,镇海,庄市镇,宁波,fang.com
万科蔚蓝城市,住宅,镇海,庄市镇,宁波,fang.com
开投置业公元世家,住宅,镇海,庄市镇,宁波,fang.com
富力院士廷,住宅,镇海,庄市镇,宁波,fang.com
万科翰林甲第,住宅,镇海,庄市镇,宁波,fang.com
锦绣曙光,住宅,镇海,庄市镇,宁波,fang.com
保利·和颂文华,住宅,镇海,庄市镇,宁波,fang.com
瀚宁府,住宅,镇海,庄市镇,宁波,fang.com
万科城,住宅,镇海,庄市镇,宁波,fang.com
富力御湖半岛,住宅,镇海,庄市镇,宁波,fang.com
清泉花园,住宅,镇海,庄市镇,宁波,fang.com
万科城东郡,住宅,镇海,庄市镇,宁波,fang.com
芳辰丽阳,住宅,镇海,庄市镇,宁波,fang.com
沁墨雅苑,住宅,镇海,庄市镇,宁波,fang.com
柳岸晨韵,住宅,镇海,庄市镇,宁波,fang.com
维科拉菲庄园,住宅,镇海,庄市镇,宁波,fang.com
翰香景庭,住宅,镇海,庄市镇,宁波,fang.com
书香丽景,住宅,镇海,庄市镇,宁波,fang.com
菱洲雅庭,住宅,镇海,庄市镇,宁波,fang.com
鑫隆花园,住宅,镇海,庄市镇,宁波,fang.com
龙光久桦府,住宅,镇海,庄市镇,宁波,fang.com
毓秀庄园,住宅,镇海,庄市镇,宁波,fang.com
宁大花园,住宅,镇海,庄市镇,宁波,fang.com
龙光久宁府,住宅,镇海,庄市镇,宁波,fang.com
慧澜学府,住宅,镇海,庄市镇,宁波,fang.com
联兴家园,住宅,镇海,庄市镇,宁波,fang.com
华通丽景华府,住宅,镇海,庄市镇,宁波,fang.com
庄市水木清华,住宅,镇海,庄市镇,宁波,fang.com
镇海同心苑,住宅,镇海,庄市镇,宁波,fang.com
庄市中兴小区,住宅,镇海,庄市镇,宁波,fang.com
万科甲第十七,住宅,镇海,庄市镇,宁波,fang.com
金色广场,住宅,镇海,庄市镇,宁波,fang.com
碧桂园有舍,住宅,镇海,庄市镇,宁波,fang.com
成达花园,住宅,镇海,庄市镇,宁波,fang.com
长乐小区,住宅,镇海,庄市镇,宁波,fang.com
汇智佳园,住宅,镇海,庄市镇,宁波,fang.com
嘉盛银座公寓,住宅,镇海,庄市镇,宁波,fang.com
浅水湾小区,住宅,镇海,庄市镇,宁波,fang.com
德馨家园,住宅,镇海,庄市镇,宁波,fang.com
恒裕星座,住宅,镇海,庄市镇,宁波,fang.com
阳光花苑,住宅,镇海,庄市镇,宁波,fang.com
金色荣湾,住宅,镇海,庄市镇,宁波,fang.com
顺达公寓,住宅,镇海,庄市镇,宁波,fang.com
文萃新村,住宅,镇海,庄市镇,宁波,fang.com
卧龙花园,住宅,镇海,庄市镇,宁波,fang.com
西陆小区,住宅,镇海,庄市镇,宁波,fang.com
兆龙路小区,住宅,镇海,庄市镇,宁波,fang.com
璟辰府,住宅,镇海,庄市镇,宁波,fang.com
爱斯大厦,住宅,镇海,庄市镇,宁波,fang.com
八度空间,住宅,镇海,庄市镇,宁波,fang.com
慈海北路2506号楼,住宅,镇海,慈海北路,宁波,fang.com
城河东路,住宅,镇海,招宝山,宁波,fang.com
白龙小区,住宅,镇海,招宝山,宁波,fang.com
聪园小区,住宅,镇海,招宝山,宁波,fang.com
港务新村,住宅,镇海,招宝山,宁波,fang.com
港城花园,住宅,镇海,招宝山,宁波,fang.com
皇家御都,住宅,镇海,招宝山,宁波,fang.com
海苑小区,住宅,镇海,招宝山,宁波,fang.com
郁金香中心,住宅,镇海,招宝山,宁波,fang.com
仓基弄小区,住宅,镇海,招宝山,宁波,fang.com
后弄小区,住宅,镇海,招宝山,宁波,fang.com
苗圃路289-359号小区,住宅,镇海,招宝山,宁波,fang.com
银杏小区,住宅,镇海,招宝山,宁波,fang.com
东河小区,住宅,镇海,招宝山,宁波,fang.com
工农小区,住宅,镇海,招宝山,宁波,fang.com
后大街社区,住宅,镇海,招宝山,宁波,fang.com
刘家弄小区,住宅,镇海,招宝山,宁波,fang.com
茗园二区,住宅,镇海,招宝山,宁波,fang.com
天宝小区,住宅,镇海,招宝山,宁波,fang.com
武宁桥小区,住宅,镇海,招宝山,宁波,fang.com
维科招宝广场SOHO,住宅,镇海,招宝山,宁波,fang.com
谢家小区,住宅,镇海,招宝山,宁波,fang.com
中大新苑,住宅,镇海,招宝山,宁波,fang.com
聪园路477号小区,住宅,镇海,招宝山,宁波,fang.com
城河西路87号楼,住宅,镇海,招宝山,宁波,fang.com
大教场路小区,住宅,镇海,招宝山,宁波,fang.com
繁景小区,住宅,镇海,招宝山,宁波,fang.com
广洋海尚国际,住宅,镇海,招宝山,宁波,fang.com
金桂花苑,住宅,镇海,招宝山,宁波,fang.com
茗园小区,住宅,镇海,招宝山,宁波,fang.com
清川佳园,住宅,镇海,招宝山,宁波,fang.com
清川小区,住宅,镇海,招宝山,宁波,fang.com
丝织小区,住宅,镇海,招宝山,宁波,fang.com
怡江华庭,住宅,镇海,招宝山,宁波,fang.com
一鉴池小区,住宅,镇海,招宝山,宁波,fang.com
紫荆小区,住宅,镇海,招宝山,宁波,fang.com
涨鑑碶小区,住宅,镇海,招宝山,宁波,fang.com
中山小区北区,住宅,镇海,招宝山,宁波,fang.com
安居小区,住宅,镇海,招宝山,宁波,fang.com
滨江小区,住宅,镇海,招宝山,宁波,fang.com
镇海区滨江花苑,住宅,镇海,招宝山,宁波,fang.com
碧营楼,住宅,镇海,招宝山,宁波,fang.com
百货大楼东楼,住宅,镇海,招宝山,宁波,fang.com
"八里桥弄1,2,3,4,17号楼",住宅,镇海,招宝山,宁波,fang.com
八里桥弄,住宅,镇海,招宝山,宁波,fang.com
聪园路152号,住宅,镇海,招宝山,宁波,fang.com
城河东路115号,住宅,镇海,招宝山,宁波,fang.com
朝宗坊小区,住宅,镇海,招宝山,宁波,fang.com
成福商城住宅,住宅,镇海,招宝山,宁波,fang.com
龙山国宾府,住宅,镇海,澥浦镇,宁波,fang.com
云栖水苑,住宅,镇海,澥浦镇,宁波,fang.com
水岸丽园,住宅,镇海,澥浦镇,宁波,fang.com
凤湖佳苑,住宅,镇海,澥浦镇,宁波,fang.com
南洪小区,住宅,镇海,澥浦镇,宁波,fang.com
毓宁府,住宅,镇海,蛟川,宁波,fang.com
鸣芩嘉苑,住宅,镇海,蛟川,宁波,fang.com
保亿风景九园,住宅,镇海,蛟川,宁波,fang.com
临江小区,住宅,镇海,蛟川,宁波,fang.com
银凤晓月,住宅,镇海,蛟川,宁波,fang.com
石化三建社区,住宅,镇海,蛟川,宁波,fang.com
芳韵雅苑(C区),住宅,镇海,蛟川,宁波,fang.com
芳韵雅苑,住宅,镇海,蛟川,宁波,fang.com
芳韵雅苑(D区),住宅,镇海,蛟川,宁波,fang.com
金丰紫园,住宅,镇海,蛟川,宁波,fang.com
红墅湾,住宅,镇海,蛟川,宁波,fang.com
保亿风景九园三期,住宅,镇海,蛟川,宁波,fang.com
恒威壹品君园,住宅,镇海,蛟川,宁波,fang.com
青枫雅苑,住宅,镇海,蛟川,宁波,fang.com
香河湾,住宅,镇海,蛟川,宁波,fang.com
彩炼小区,住宅,镇海,蛟川,宁波,fang.com
古塘丽景,住宅,镇海,蛟川,宁波,fang.com
古塘阳光,住宅,镇海,蛟川,宁波,fang.com
桔园小区,住宅,镇海,蛟川,宁波,fang.com
炼化丰收小区,住宅,镇海,蛟川,宁波,fang.com
世贸广场公寓,住宅,镇海,蛟川,宁波,fang.com
俞范新村,住宅,镇海,蛟川,宁波,fang.com
保亿风景九园二期,住宅,镇海,蛟川,宁波,fang.com
恒大山水城,住宅,镇海,镇海其他,宁波,fang.com
开元九龙湖畔春漫里,住宅,镇海,镇海其他,宁波,fang.com
观澜轩,住宅,镇海,镇海其他,宁波,fang.com
蓝城杨柳映月,住宅,镇海,镇海其他,宁波,fang.com
九龙家苑,住宅,镇海,镇海其他,宁波,fang.com
桂语风荷,住宅,镇海,镇海其他,宁波,fang.com
九龙家苑三期,住宅,镇海,镇海其他,宁波,fang.com
栖径名苑,住宅,镇海,镇海其他,宁波,fang.com
新兴岚湾小区,住宅,镇海,骆驼镇,宁波,fang.com
首开龙湖春江郦城,住宅,镇海,骆驼镇,宁波,fang.com
绿城·春语云树,住宅,镇海,骆驼镇,宁波,fang.com
景澜庭(西区),住宅,镇海,骆驼镇,宁波,fang.com
红星国际广场,住宅,镇海,骆驼镇,宁波,fang.com
三里风荷,住宅,镇海,骆驼镇,宁波,fang.com
万科海上都会,住宅,镇海,骆驼镇,宁波,fang.com
宁波新城吾悦广场三期,住宅,镇海,骆驼镇,宁波,fang.com
景澜庭(东区),住宅,镇海,骆驼镇,宁波,fang.com
保亿风景御园,住宅,镇海,骆驼镇,宁波,fang.com
佳源都市,住宅,镇海,骆驼镇,宁波,fang.com
骆兴家园,住宅,镇海,骆驼镇,宁波,fang.com
妙景和庭,住宅,镇海,骆驼镇,宁波,fang.com
保利城一期,住宅,镇海,骆驼镇,宁波,fang.com
迪赛邻里,住宅,镇海,骆驼镇,宁波,fang.com
东渡玺悦,住宅,镇海,骆驼镇,宁波,fang.com
绿城桂花园,住宅,镇海,骆驼镇,宁波,fang.com
骆城华苑,住宅,镇海,骆驼镇,宁波,fang.com
世茂中南璀璨云堤,住宅,镇海,骆驼镇,宁波,fang.com
盛世华庭,住宅,镇海,骆驼镇,宁波,fang.com
海映星洲(南区),住宅,镇海,骆驼镇,宁波,fang.com
上城印象,住宅,镇海,骆驼镇,宁波,fang.com
中梁首府,住宅,镇海,骆驼镇,宁波,fang.com
绿城·春风晴翠,住宅,镇海,骆驼镇,宁波,fang.com
华丰星城,住宅,镇海,骆驼镇,宁波,fang.com
银亿海尚广场,住宅,镇海,骆驼镇,宁波,fang.com
金邑水岸,住宅,镇海,骆驼镇,宁波,fang.com
宁波新城吾悦广场,住宅,镇海,骆驼镇,宁波,fang.com
骆城芳洲,住宅,镇海,骆驼镇,宁波,fang.com
绿城·新桂沁澜,住宅,镇海,骆驼镇,宁波,fang.com
小骆花园,住宅,镇海,骆驼镇,宁波,fang.com
保利城三期,住宅,镇海,骆驼镇,宁波,fang.com
海映澜庭(北区),住宅,镇海,骆驼镇,宁波,fang.com
景城花苑,住宅,镇海,骆驼镇,宁波,fang.com
茗莲春晓,住宅,镇海,骆驼镇,宁波,fang.com
碧水莲晴,住宅,镇海,骆驼镇,宁波,fang.com
东邑锦苑,住宅,镇海,骆驼镇,宁波,fang.com
华丰花园,住宅,镇海,骆驼镇,宁波,fang.com
恒大山水城东苑,住宅,镇海,骆驼镇,宁波,fang.com
碧水莲晴三期,住宅,镇海,骆驼镇,宁波,fang.com
保亿丽景英郡,住宅,镇海,骆驼镇,宁波,fang.com
东邑阳光,住宅,镇海,骆驼镇,宁波,fang.com
海映澜庭(南区),住宅,镇海,骆驼镇,宁波,fang.com
万宝公馆,住宅,镇海,骆驼镇,宁波,fang.com
银亿海悦花苑,住宅,镇海,骆驼镇,宁波,fang.com
恒大山水城西苑,住宅,镇海,骆驼镇,宁波,fang.com
锦绣江南,住宅,镇海,骆驼镇,宁波,fang.com
金邑华庭,住宅,镇海,骆驼镇,宁波,fang.com
保利城四期,住宅,镇海,骆驼镇,宁波,fang.com
东桂新苑,住宅,镇海,骆驼镇,宁波,fang.com
茗莲雅苑,住宅,镇海,骆驼镇,宁波,fang.com
孝思房,住宅,镇海,骆驼镇,宁波,fang.com
世博花园小区,住宅,镇海,骆驼镇,宁波,fang.com
鑫城都荟,住宅,镇海,骆驼镇,宁波,fang.com
长住·秋时皓月府,住宅,镇海,骆驼镇,宁波,fang.com
涌馨府,住宅,镇海,骆驼镇,宁波,fang.com
东邑家园,住宅,镇海,骆驼镇,宁波,fang.com
宁波新城吾悦广场二期,住宅,镇海,骆驼镇,宁波,fang.com
东盛城市花园,住宅,镇海,骆驼镇,宁波,fang.com
华晨雅苑,住宅,镇海,骆驼镇,宁波,fang.com
保利城二期,住宅,镇海,骆驼镇,宁波,fang.com
朝东弄小区,住宅,镇海,骆驼镇,宁波,fang.com
罗兰香谷,住宅,上城,丁桥,杭州,fang.com
云锦城,住宅,上城,丁桥,杭州,fang.com
新城红郡,住宅,上城,丁桥,杭州,fang.com
阳光逸城,住宅,上城,丁桥,杭州,fang.com
北城枫景园,住宅,上城,丁桥,杭州,fang.com
卓越蔚蓝领秀二期,住宅,上城,丁桥,杭州,fang.com
龙湖武林九里,住宅,上城,丁桥,杭州,fang.com
吟彩芳菲之城,住宅,上城,丁桥,杭州,fang.com
明熙府,住宅,上城,丁桥,杭州,fang.com
上东领地,住宅,上城,丁桥,杭州,fang.com
中兴久睦苑,住宅,上城,丁桥,杭州,fang.com
丁桥颐景园,住宅,上城,丁桥,杭州,fang.com
杭房御东方,住宅,上城,丁桥,杭州,fang.com
阳光城翡丽湾,住宅,上城,丁桥,杭州,fang.com
金地格林格林,住宅,上城,丁桥,杭州,fang.com
昆仑天籁,住宅,上城,丁桥,杭州,fang.com
东承府,住宅,上城,丁桥,杭州,fang.com
上东臻品,住宅,上城,丁桥,杭州,fang.com
长睦邻里人家,住宅,上城,丁桥,杭州,fang.com
联合格里,住宅,上城,丁桥,杭州,fang.com
天阳观筑,住宅,上城,丁桥,杭州,fang.com
玺之湾,住宅,上城,丁桥,杭州,fang.com
上东名筑,住宅,上城,丁桥,杭州,fang.com
名景台,住宅,上城,丁桥,杭州,fang.com
龙湖武林上城,住宅,上城,丁桥,杭州,fang.com
瑞立辰秀嘉园,住宅,上城,丁桥,杭州,fang.com
天阳明朗,住宅,上城,丁桥,杭州,fang.com
中豪四季公馆,住宅,上城,丁桥,杭州,fang.com
华天苑,住宅,上城,丁桥,杭州,fang.com
冠宇隽园,住宅,上城,丁桥,杭州,fang.com
杭房城发润如园,住宅,上城,丁桥,杭州,fang.com
郡枫绿园,住宅,上城,丁桥,杭州,fang.com
泷悦华府,住宅,上城,丁桥,杭州,fang.com
云亭公寓,住宅,上城,丁桥,杭州,fang.com
湖境天宸,住宅,上城,丁桥,杭州,fang.com
中旅·城仕公馆,住宅,上城,丁桥,杭州,fang.com
长睦家苑,住宅,上城,丁桥,杭州,fang.com
丁桥景园,住宅,上城,丁桥,杭州,fang.com
绿城留香园,住宅,上城,三堡,杭州,fang.com
凤起钱潮,住宅,上城,三堡,杭州,fang.com
御道路一号,住宅,上城,三堡,杭州,fang.com
中企御品湾,住宅,上城,三堡,杭州,fang.com
云河家园,住宅,上城,三堡,杭州,fang.com
万科大都会79号,住宅,上城,三堡,杭州,fang.com
东方御府,住宅,上城,三堡,杭州,fang.com
三里亭四区,住宅,上城,三里亭,杭州,fang.com
三里新城兰苑,住宅,上城,三里亭,杭州,fang.com
三里亭苑三区,住宅,上城,三里亭,杭州,fang.com
宋都天润,住宅,上城,九堡,杭州,fang.com
蓝桥名苑,住宅,上城,九堡,杭州,fang.com
丽江公寓,住宅,上城,九堡,杭州,fang.com
